Date,Product Name,Product Category,Units Sold,Unit Price,Total Revenue,Region,Transaction ID
2026-03-13,Printed A-Line Kurti,Women · Topwear,9,799,7191,Kolkata,T20260313-KOL
2026-03-13,Ribbed Knit Top,Women · Topwear,4,549,2196,Kolkata,T20260313-KOL
2026-03-13,Oversized Sweatshirt,Women · Topwear,2,1099,2198,Kolkata,T20260313-KOL
2026-03-13,High-Rise Skinny Jeans,Women · Bottomwear,3,1399,4197,Kolkata,T20260313-KOL
2026-03-13,Flowy Palazzo Pants,Women · Bottomwear,5,699,3495,Kolkata,T20260313-KOL
2026-03-13,Pleated Midi Skirt,Women · Bottomwear,2,899,1798,Kolkata,T20260313-KOL
2026-03-13,Puffer Jacket,Outerwear,2,2499,4998,Kolkata,T20260313-KOL
2026-03-13,Denim Jacket,Outerwear,2,1799,3598,Kolkata,T20260313-KOL
2026-03-13,Anarkali Kurta Set,Ethnic & Occasion,1,1999,1999,Kolkata,T20260313-KOL
2026-03-13,Cotton Handloom Saree,Ethnic & Occasion,6,1599,9594,Kolkata,T20260313-KOL
2026-03-13,Nehru Jacket,Ethnic & Occasion,2,1499,2998,Kolkata,T20260313-KOL
2026-03-13,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Kolkata,T20260313-KOL
2026-03-13,Oversized Cotton Tee,Men · Topwear,9,349,3141,Ahmedabad,T20260313-AHM
2026-03-13,Linen Blend Casual Shirt,Men · Topwear,11,999,10989,Ahmedabad,T20260313-AHM
2026-03-13,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Ahmedabad,T20260313-AHM
2026-03-13,Pique Polo T-Shirt,Men · Topwear,4,599,2396,Ahmedabad,T20260313-AHM
2026-03-13,Slim Fit Chinos,Men · Bottomwear,1,1199,1199,Ahmedabad,T20260313-AHM
2026-03-13,Straight Fit Denim Jeans,Men · Bottomwear,3,1499,4497,Ahmedabad,T20260313-AHM
2026-03-13,Cargo Joggers,Men · Bottomwear,2,899,1798,Ahmedabad,T20260313-AHM
2026-03-13,Rayon Crop Top,Women · Topwear,7,399,2793,Ahmedabad,T20260313-AHM
2026-03-13,Printed A-Line Kurti,Women · Topwear,4,799,3196,Ahmedabad,T20260313-AHM
2026-03-13,Ribbed Knit Top,Women · Topwear,2,549,1098,Ahmedabad,T20260313-AHM
2026-03-13,Oversized Sweatshirt,Women · Topwear,1,1099,1099,Ahmedabad,T20260313-AHM
2026-03-13,High-Rise Skinny Jeans,Women · Bottomwear,4,1399,5596,Ahmedabad,T20260313-AHM
2026-03-13,Flowy Palazzo Pants,Women · Bottomwear,3,699,2097,Ahmedabad,T20260313-AHM
2026-03-13,Pleated Midi Skirt,Women · Bottomwear,4,899,3596,Ahmedabad,T20260313-AHM
2026-03-13,Denim Jacket,Outerwear,3,1799,5397,Ahmedabad,T20260313-AHM
2026-03-13,Anarkali Kurta Set,Ethnic & Occasion,5,1999,9995,Ahmedabad,T20260313-AHM
2026-03-13,Cotton Handloom Saree,Ethnic & Occasion,1,1599,1599,Ahmedabad,T20260313-AHM
2026-03-13,Nehru Jacket,Ethnic & Occasion,2,1499,2998,Ahmedabad,T20260313-AHM
2026-03-14,Oversized Cotton Tee,Men · Topwear,16,349,5584,Bengaluru,T20260314-BEN
2026-03-14,Linen Blend Casual Shirt,Men · Topwear,14,999,13986,Bengaluru,T20260314-BEN
2026-03-14,Zip-Up Hoodie,Men · Topwear,5,1299,6495,Bengaluru,T20260314-BEN
2026-03-14,Pique Polo T-Shirt,Men · Topwear,15,599,8985,Bengaluru,T20260314-BEN
2026-03-14,Slim Fit Chinos,Men · Bottomwear,9,1199,10791,Bengaluru,T20260314-BEN
2026-03-14,Straight Fit Denim Jeans,Men · Bottomwear,12,1499,17988,Bengaluru,T20260314-BEN
2026-03-14,Cargo Joggers,Men · Bottomwear,4,899,3596,Bengaluru,T20260314-BEN
2026-03-14,Rayon Crop Top,Women · Topwear,5,399,1995,Bengaluru,T20260314-BEN
2026-03-14,Printed A-Line Kurti,Women · Topwear,15,799,11985,Bengaluru,T20260314-BEN
2026-03-14,Ribbed Knit Top,Women · Topwear,2,549,1098,Bengaluru,T20260314-BEN
2026-03-14,High-Rise Skinny Jeans,Women · Bottomwear,7,1399,9793,Bengaluru,T20260314-BEN
2026-03-14,Flowy Palazzo Pants,Women · Bottomwear,7,699,4893,Bengaluru,T20260314-BEN
2026-03-14,Pleated Midi Skirt,Women · Bottomwear,5,899,4495,Bengaluru,T20260314-BEN
2026-03-14,Puffer Jacket,Outerwear,5,2499,12495,Bengaluru,T20260314-BEN
2026-03-14,Denim Jacket,Outerwear,7,1799,12593,Bengaluru,T20260314-BEN
2026-03-14,Anarkali Kurta Set,Ethnic & Occasion,11,1999,21989,Bengaluru,T20260314-BEN
2026-03-14,Cotton Handloom Saree,Ethnic & Occasion,9,1599,14391,Bengaluru,T20260314-BEN
2026-03-14,Nehru Jacket,Ethnic & Occasion,3,1499,4497,Bengaluru,T20260314-BEN
2026-03-14,Embroidered Sherwani,Ethnic & Occasion,2,3499,6998,Bengaluru,T20260314-BEN
2026-03-14,Oversized Cotton Tee,Men · Topwear,14,349,4886,Mumbai,T20260314-MUM
2026-03-14,Linen Blend Casual Shirt,Men · Topwear,15,999,14985,Mumbai,T20260314-MUM
2026-03-14,Zip-Up Hoodie,Men · Topwear,2,1299,2598,Mumbai,T20260314-MUM
2026-03-14,Pique Polo T-Shirt,Men · Topwear,15,599,8985,Mumbai,T20260314-MUM
2026-03-14,Slim Fit Chinos,Men · Bottomwear,7,1199,8393,Mumbai,T20260314-MUM
2026-03-14,Straight Fit Denim Jeans,Men · Bottomwear,11,1499,16489,Mumbai,T20260314-MUM
2026-03-14,Cargo Joggers,Men · Bottomwear,5,899,4495,Mumbai,T20260314-MUM
2026-03-14,Rayon Crop Top,Women · Topwear,12,399,4788,Mumbai,T20260314-MUM
2026-03-14,Printed A-Line Kurti,Women · Topwear,28,799,22372,Mumbai,T20260314-MUM
2026-03-14,Ribbed Knit Top,Women · Topwear,3,549,1647,Mumbai,T20260314-MUM
2026-03-14,Oversized Sweatshirt,Women · Topwear,5,1099,5495,Mumbai,T20260314-MUM
2026-03-14,High-Rise Skinny Jeans,Women · Bottomwear,10,1399,13990,Mumbai,T20260314-MUM
2026-03-14,Flowy Palazzo Pants,Women · Bottomwear,12,699,8388,Mumbai,T20260314-MUM
2026-03-14,Pleated Midi Skirt,Women · Bottomwear,9,899,8091,Mumbai,T20260314-MUM
2026-03-14,Puffer Jacket,Outerwear,1,2499,2499,Mumbai,T20260314-MUM
2026-03-14,Denim Jacket,Outerwear,4,1799,7196,Mumbai,T20260314-MUM
2026-03-14,Anarkali Kurta Set,Ethnic & Occasion,23,1999,45977,Mumbai,T20260314-MUM
2026-03-14,Cotton Handloom Saree,Ethnic & Occasion,11,1599,17589,Mumbai,T20260314-MUM
2026-03-14,Nehru Jacket,Ethnic & Occasion,7,1499,10493,Mumbai,T20260314-MUM
2026-03-14,Embroidered Sherwani,Ethnic & Occasion,4,3499,13996,Mumbai,T20260314-MUM
2026-03-14,Oversized Cotton Tee,Men · Topwear,11,349,3839,Delhi,T20260314-DEL
2026-03-14,Linen Blend Casual Shirt,Men · Topwear,13,999,12987,Delhi,T20260314-DEL
2026-03-14,Zip-Up Hoodie,Men · Topwear,6,1299,7794,Delhi,T20260314-DEL
2026-03-14,Pique Polo T-Shirt,Men · Topwear,7,599,4193,Delhi,T20260314-DEL
2026-03-14,Slim Fit Chinos,Men · Bottomwear,7,1199,8393,Delhi,T20260314-DEL
2026-03-14,Straight Fit Denim Jeans,Men · Bottomwear,8,1499,11992,Delhi,T20260314-DEL
2026-03-14,Cargo Joggers,Men · Bottomwear,5,899,4495,Delhi,T20260314-DEL
2026-03-14,Rayon Crop Top,Women · Topwear,16,399,6384,Delhi,T20260314-DEL
2026-03-14,Printed A-Line Kurti,Women · Topwear,17,799,13583,Delhi,T20260314-DEL
2026-03-14,Ribbed Knit Top,Women · Topwear,3,549,1647,Delhi,T20260314-DEL
2026-03-14,Oversized Sweatshirt,Women · Topwear,4,1099,4396,Delhi,T20260314-DEL
2026-03-14,High-Rise Skinny Jeans,Women · Bottomwear,23,1399,32177,Delhi,T20260314-DEL
2026-03-14,Flowy Palazzo Pants,Women · Bottomwear,12,699,8388,Delhi,T20260314-DEL
2026-03-14,Pleated Midi Skirt,Women · Bottomwear,18,899,16182,Delhi,T20260314-DEL
2026-03-14,Puffer Jacket,Outerwear,7,2499,17493,Delhi,T20260314-DEL
2026-03-14,Denim Jacket,Outerwear,8,1799,14392,Delhi,T20260314-DEL
2026-03-14,Anarkali Kurta Set,Ethnic & Occasion,7,1999,13993,Delhi,T20260314-DEL
2026-03-14,Cotton Handloom Saree,Ethnic & Occasion,12,1599,19188,Delhi,T20260314-DEL
2026-03-14,Nehru Jacket,Ethnic & Occasion,10,1499,14990,Delhi,T20260314-DEL
2026-03-14,Embroidered Sherwani,Ethnic & Occasion,5,3499,17495,Delhi,T20260314-DEL
2026-03-14,Oversized Cotton Tee,Men · Topwear,16,349,5584,Hyderabad,T20260314-HYD
2026-03-14,Linen Blend Casual Shirt,Men · Topwear,10,999,9990,Hyderabad,T20260314-HYD
2026-03-14,Zip-Up Hoodie,Men · Topwear,3,1299,3897,Hyderabad,T20260314-HYD
2026-03-14,Pique Polo T-Shirt,Men · Topwear,6,599,3594,Hyderabad,T20260314-HYD
2026-03-14,Slim Fit Chinos,Men · Bottomwear,3,1199,3597,Hyderabad,T20260314-HYD
2026-03-14,Straight Fit Denim Jeans,Men · Bottomwear,4,1499,5996,Hyderabad,T20260314-HYD
2026-03-14,Cargo Joggers,Men · Bottomwear,5,899,4495,Hyderabad,T20260314-HYD
2026-03-14,Rayon Crop Top,Women · Topwear,14,399,5586,Hyderabad,T20260314-HYD
2026-03-14,Printed A-Line Kurti,Women · Topwear,16,799,12784,Hyderabad,T20260314-HYD
2026-03-14,Ribbed Knit Top,Women · Topwear,7,549,3843,Hyderabad,T20260314-HYD
2026-03-14,Oversized Sweatshirt,Women · Topwear,1,1099,1099,Hyderabad,T20260314-HYD
2026-03-14,High-Rise Skinny Jeans,Women · Bottomwear,5,1399,6995,Hyderabad,T20260314-HYD
2026-03-14,Flowy Palazzo Pants,Women · Bottomwear,6,699,4194,Hyderabad,T20260314-HYD
2026-03-14,Pleated Midi Skirt,Women · Bottomwear,3,899,2697,Hyderabad,T20260314-HYD
2026-03-14,Puffer Jacket,Outerwear,1,2499,2499,Hyderabad,T20260314-HYD
2026-03-14,Denim Jacket,Outerwear,3,1799,5397,Hyderabad,T20260314-HYD
2026-03-14,Anarkali Kurta Set,Ethnic & Occasion,11,1999,21989,Hyderabad,T20260314-HYD
2026-03-14,Cotton Handloom Saree,Ethnic & Occasion,7,1599,11193,Hyderabad,T20260314-HYD
2026-03-14,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Hyderabad,T20260314-HYD
2026-03-14,Oversized Cotton Tee,Men · Topwear,15,349,5235,Chennai,T20260314-CHE
2026-03-14,Linen Blend Casual Shirt,Men · Topwear,10,999,9990,Chennai,T20260314-CHE
2026-03-14,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Chennai,T20260314-CHE
2026-03-14,Pique Polo T-Shirt,Men · Topwear,4,599,2396,Chennai,T20260314-CHE
2026-03-14,Slim Fit Chinos,Men · Bottomwear,7,1199,8393,Chennai,T20260314-CHE
2026-03-14,Straight Fit Denim Jeans,Men · Bottomwear,3,1499,4497,Chennai,T20260314-CHE
2026-03-14,Cargo Joggers,Men · Bottomwear,7,899,6293,Chennai,T20260314-CHE
2026-03-14,Rayon Crop Top,Women · Topwear,8,399,3192,Chennai,T20260314-CHE
2026-03-14,Printed A-Line Kurti,Women · Topwear,17,799,13583,Chennai,T20260314-CHE
2026-03-14,Ribbed Knit Top,Women · Topwear,9,549,4941,Chennai,T20260314-CHE
2026-03-14,Oversized Sweatshirt,Women · Topwear,5,1099,5495,Chennai,T20260314-CHE
2026-03-14,High-Rise Skinny Jeans,Women · Bottomwear,6,1399,8394,Chennai,T20260314-CHE
2026-03-14,Flowy Palazzo Pants,Women · Bottomwear,4,699,2796,Chennai,T20260314-CHE
2026-03-14,Pleated Midi Skirt,Women · Bottomwear,6,899,5394,Chennai,T20260314-CHE
2026-03-14,Puffer Jacket,Outerwear,1,2499,2499,Chennai,T20260314-CHE
2026-03-14,Denim Jacket,Outerwear,6,1799,10794,Chennai,T20260314-CHE
2026-03-14,Anarkali Kurta Set,Ethnic & Occasion,11,1999,21989,Chennai,T20260314-CHE
2026-03-14,Cotton Handloom Saree,Ethnic & Occasion,8,1599,12792,Chennai,T20260314-CHE
2026-03-14,Nehru Jacket,Ethnic & Occasion,2,1499,2998,Chennai,T20260314-CHE
2026-03-14,Embroidered Sherwani,Ethnic & Occasion,3,3499,10497,Chennai,T20260314-CHE
2026-03-14,Oversized Cotton Tee,Men · Topwear,16,349,5584,Pune,T20260314-PUN
2026-03-14,Linen Blend Casual Shirt,Men · Topwear,8,999,7992,Pune,T20260314-PUN
2026-03-14,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Pune,T20260314-PUN
2026-03-14,Pique Polo T-Shirt,Men · Topwear,3,599,1797,Pune,T20260314-PUN
2026-03-14,Slim Fit Chinos,Men · Bottomwear,4,1199,4796,Pune,T20260314-PUN
2026-03-14,Straight Fit Denim Jeans,Men · Bottomwear,9,1499,13491,Pune,T20260314-PUN
2026-03-14,Cargo Joggers,Men · Bottomwear,3,899,2697,Pune,T20260314-PUN
2026-03-14,Rayon Crop Top,Women · Topwear,9,399,3591,Pune,T20260314-PUN
2026-03-14,Printed A-Line Kurti,Women · Topwear,10,799,7990,Pune,T20260314-PUN
2026-03-14,Ribbed Knit Top,Women · Topwear,4,549,2196,Pune,T20260314-PUN
2026-03-14,Oversized Sweatshirt,Women · Topwear,3,1099,3297,Pune,T20260314-PUN
2026-03-14,High-Rise Skinny Jeans,Women · Bottomwear,4,1399,5596,Pune,T20260314-PUN
2026-03-14,Flowy Palazzo Pants,Women · Bottomwear,4,699,2796,Pune,T20260314-PUN
2026-03-14,Pleated Midi Skirt,Women · Bottomwear,5,899,4495,Pune,T20260314-PUN
2026-03-14,Denim Jacket,Outerwear,1,1799,1799,Pune,T20260314-PUN
2026-03-14,Anarkali Kurta Set,Ethnic & Occasion,11,1999,21989,Pune,T20260314-PUN
2026-03-14,Cotton Handloom Saree,Ethnic & Occasion,6,1599,9594,Pune,T20260314-PUN
2026-03-14,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Pune,T20260314-PUN
2026-03-14,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Pune,T20260314-PUN
2026-03-14,Oversized Cotton Tee,Men · Topwear,9,349,3141,Kolkata,T20260314-KOL
2026-03-14,Linen Blend Casual Shirt,Men · Topwear,7,999,6993,Kolkata,T20260314-KOL
2026-03-14,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Kolkata,T20260314-KOL
2026-03-14,Pique Polo T-Shirt,Men · Topwear,4,599,2396,Kolkata,T20260314-KOL
2026-03-14,Slim Fit Chinos,Men · Bottomwear,6,1199,7194,Kolkata,T20260314-KOL
2026-03-14,Straight Fit Denim Jeans,Men · Bottomwear,8,1499,11992,Kolkata,T20260314-KOL
2026-03-14,Cargo Joggers,Men · Bottomwear,3,899,2697,Kolkata,T20260314-KOL
2026-03-14,Rayon Crop Top,Women · Topwear,8,399,3192,Kolkata,T20260314-KOL
2026-03-14,Printed A-Line Kurti,Women · Topwear,8,799,6392,Kolkata,T20260314-KOL
2026-03-14,Ribbed Knit Top,Women · Topwear,4,549,2196,Kolkata,T20260314-KOL
2026-03-14,Oversized Sweatshirt,Women · Topwear,3,1099,3297,Kolkata,T20260314-KOL
2026-03-14,High-Rise Skinny Jeans,Women · Bottomwear,4,1399,5596,Kolkata,T20260314-KOL
2026-03-14,Flowy Palazzo Pants,Women · Bottomwear,4,699,2796,Kolkata,T20260314-KOL
2026-03-14,Pleated Midi Skirt,Women · Bottomwear,9,899,8091,Kolkata,T20260314-KOL
2026-03-14,Puffer Jacket,Outerwear,2,2499,4998,Kolkata,T20260314-KOL
2026-03-14,Anarkali Kurta Set,Ethnic & Occasion,7,1999,13993,Kolkata,T20260314-KOL
2026-03-14,Cotton Handloom Saree,Ethnic & Occasion,4,1599,6396,Kolkata,T20260314-KOL
2026-03-14,Nehru Jacket,Ethnic & Occasion,4,1499,5996,Kolkata,T20260314-KOL
2026-03-14,Embroidered Sherwani,Ethnic & Occasion,2,3499,6998,Kolkata,T20260314-KOL
2026-03-14,Oversized Cotton Tee,Men · Topwear,7,349,2443,Ahmedabad,T20260314-AHM
2026-03-14,Linen Blend Casual Shirt,Men · Topwear,2,999,1998,Ahmedabad,T20260314-AHM
2026-03-14,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Ahmedabad,T20260314-AHM
2026-03-14,Pique Polo T-Shirt,Men · Topwear,7,599,4193,Ahmedabad,T20260314-AHM
2026-03-14,Slim Fit Chinos,Men · Bottomwear,5,1199,5995,Ahmedabad,T20260314-AHM
2026-03-14,Straight Fit Denim Jeans,Men · Bottomwear,3,1499,4497,Ahmedabad,T20260314-AHM
2026-03-14,Cargo Joggers,Men · Bottomwear,3,899,2697,Ahmedabad,T20260314-AHM
2026-03-14,Rayon Crop Top,Women · Topwear,11,399,4389,Ahmedabad,T20260314-AHM
2026-03-14,Printed A-Line Kurti,Women · Topwear,13,799,10387,Ahmedabad,T20260314-AHM
2026-03-14,Ribbed Knit Top,Women · Topwear,2,549,1098,Ahmedabad,T20260314-AHM
2026-03-14,High-Rise Skinny Jeans,Women · Bottomwear,4,1399,5596,Ahmedabad,T20260314-AHM
2026-03-14,Flowy Palazzo Pants,Women · Bottomwear,4,699,2796,Ahmedabad,T20260314-AHM
2026-03-14,Pleated Midi Skirt,Women · Bottomwear,3,899,2697,Ahmedabad,T20260314-AHM
2026-03-14,Denim Jacket,Outerwear,3,1799,5397,Ahmedabad,T20260314-AHM
2026-03-14,Anarkali Kurta Set,Ethnic & Occasion,2,1999,3998,Ahmedabad,T20260314-AHM
2026-03-14,Cotton Handloom Saree,Ethnic & Occasion,9,1599,14391,Ahmedabad,T20260314-AHM
2026-03-14,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Ahmedabad,T20260314-AHM
2026-03-14,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Ahmedabad,T20260314-AHM
2026-03-15,Oversized Cotton Tee,Men · Topwear,9,349,3141,Bengaluru,T20260315-BEN
2026-03-15,Linen Blend Casual Shirt,Men · Topwear,6,999,5994,Bengaluru,T20260315-BEN
2026-03-15,Zip-Up Hoodie,Men · Topwear,10,1299,12990,Bengaluru,T20260315-BEN
2026-03-15,Pique Polo T-Shirt,Men · Topwear,6,599,3594,Bengaluru,T20260315-BEN
2026-03-15,Slim Fit Chinos,Men · Bottomwear,6,1199,7194,Bengaluru,T20260315-BEN
2026-03-15,Straight Fit Denim Jeans,Men · Bottomwear,10,1499,14990,Bengaluru,T20260315-BEN
2026-03-15,Cargo Joggers,Men · Bottomwear,4,899,3596,Bengaluru,T20260315-BEN
2026-03-15,Rayon Crop Top,Women · Topwear,15,399,5985,Bengaluru,T20260315-BEN
2026-03-15,Printed A-Line Kurti,Women · Topwear,22,799,17578,Bengaluru,T20260315-BEN
2026-03-15,Ribbed Knit Top,Women · Topwear,6,549,3294,Bengaluru,T20260315-BEN
2026-03-15,Oversized Sweatshirt,Women · Topwear,6,1099,6594,Bengaluru,T20260315-BEN
2026-03-15,High-Rise Skinny Jeans,Women · Bottomwear,5,1399,6995,Bengaluru,T20260315-BEN
2026-03-15,Flowy Palazzo Pants,Women · Bottomwear,6,699,4194,Bengaluru,T20260315-BEN
2026-03-15,Pleated Midi Skirt,Women · Bottomwear,6,899,5394,Bengaluru,T20260315-BEN
2026-03-15,Puffer Jacket,Outerwear,3,2499,7497,Bengaluru,T20260315-BEN
2026-03-15,Denim Jacket,Outerwear,3,1799,5397,Bengaluru,T20260315-BEN
2026-03-15,Anarkali Kurta Set,Ethnic & Occasion,10,1999,19990,Bengaluru,T20260315-BEN
2026-03-15,Cotton Handloom Saree,Ethnic & Occasion,9,1599,14391,Bengaluru,T20260315-BEN
2026-03-15,Nehru Jacket,Ethnic & Occasion,9,1499,13491,Bengaluru,T20260315-BEN
2026-03-15,Embroidered Sherwani,Ethnic & Occasion,4,3499,13996,Bengaluru,T20260315-BEN
2026-03-15,Oversized Cotton Tee,Men · Topwear,13,349,4537,Mumbai,T20260315-MUM
2026-03-15,Linen Blend Casual Shirt,Men · Topwear,7,999,6993,Mumbai,T20260315-MUM
2026-03-15,Zip-Up Hoodie,Men · Topwear,6,1299,7794,Mumbai,T20260315-MUM
2026-03-15,Pique Polo T-Shirt,Men · Topwear,11,599,6589,Mumbai,T20260315-MUM
2026-03-15,Slim Fit Chinos,Men · Bottomwear,6,1199,7194,Mumbai,T20260315-MUM
2026-03-15,Straight Fit Denim Jeans,Men · Bottomwear,13,1499,19487,Mumbai,T20260315-MUM
2026-03-15,Cargo Joggers,Men · Bottomwear,7,899,6293,Mumbai,T20260315-MUM
2026-03-15,Rayon Crop Top,Women · Topwear,8,399,3192,Mumbai,T20260315-MUM
2026-03-15,Printed A-Line Kurti,Women · Topwear,13,799,10387,Mumbai,T20260315-MUM
2026-03-15,Ribbed Knit Top,Women · Topwear,8,549,4392,Mumbai,T20260315-MUM
2026-03-15,Oversized Sweatshirt,Women · Topwear,9,1099,9891,Mumbai,T20260315-MUM
2026-03-15,High-Rise Skinny Jeans,Women · Bottomwear,5,1399,6995,Mumbai,T20260315-MUM
2026-03-15,Flowy Palazzo Pants,Women · Bottomwear,12,699,8388,Mumbai,T20260315-MUM
2026-03-15,Pleated Midi Skirt,Women · Bottomwear,8,899,7192,Mumbai,T20260315-MUM
2026-03-15,Puffer Jacket,Outerwear,6,2499,14994,Mumbai,T20260315-MUM
2026-03-15,Denim Jacket,Outerwear,8,1799,14392,Mumbai,T20260315-MUM
2026-03-15,Anarkali Kurta Set,Ethnic & Occasion,14,1999,27986,Mumbai,T20260315-MUM
2026-03-15,Cotton Handloom Saree,Ethnic & Occasion,13,1599,20787,Mumbai,T20260315-MUM
2026-03-15,Nehru Jacket,Ethnic & Occasion,6,1499,8994,Mumbai,T20260315-MUM
2026-03-15,Embroidered Sherwani,Ethnic & Occasion,5,3499,17495,Mumbai,T20260315-MUM
2026-03-15,Oversized Cotton Tee,Men · Topwear,7,349,2443,Delhi,T20260315-DEL
2026-03-15,Linen Blend Casual Shirt,Men · Topwear,9,999,8991,Delhi,T20260315-DEL
2026-03-15,Zip-Up Hoodie,Men · Topwear,2,1299,2598,Delhi,T20260315-DEL
2026-03-15,Pique Polo T-Shirt,Men · Topwear,10,599,5990,Delhi,T20260315-DEL
2026-03-15,Slim Fit Chinos,Men · Bottomwear,10,1199,11990,Delhi,T20260315-DEL
2026-03-15,Straight Fit Denim Jeans,Men · Bottomwear,10,1499,14990,Delhi,T20260315-DEL
2026-03-15,Cargo Joggers,Men · Bottomwear,9,899,8091,Delhi,T20260315-DEL
2026-03-15,Rayon Crop Top,Women · Topwear,8,399,3192,Delhi,T20260315-DEL
2026-03-15,Printed A-Line Kurti,Women · Topwear,12,799,9588,Delhi,T20260315-DEL
2026-03-15,Ribbed Knit Top,Women · Topwear,7,549,3843,Delhi,T20260315-DEL
2026-03-15,Oversized Sweatshirt,Women · Topwear,8,1099,8792,Delhi,T20260315-DEL
2026-03-15,High-Rise Skinny Jeans,Women · Bottomwear,9,1399,12591,Delhi,T20260315-DEL
2026-03-15,Flowy Palazzo Pants,Women · Bottomwear,5,699,3495,Delhi,T20260315-DEL
2026-03-15,Pleated Midi Skirt,Women · Bottomwear,4,899,3596,Delhi,T20260315-DEL
2026-03-15,Puffer Jacket,Outerwear,2,2499,4998,Delhi,T20260315-DEL
2026-03-15,Denim Jacket,Outerwear,5,1799,8995,Delhi,T20260315-DEL
2026-03-15,Anarkali Kurta Set,Ethnic & Occasion,18,1999,35982,Delhi,T20260315-DEL
2026-03-15,Cotton Handloom Saree,Ethnic & Occasion,10,1599,15990,Delhi,T20260315-DEL
2026-03-15,Nehru Jacket,Ethnic & Occasion,5,1499,7495,Delhi,T20260315-DEL
2026-03-15,Embroidered Sherwani,Ethnic & Occasion,5,3499,17495,Delhi,T20260315-DEL
2026-03-15,Oversized Cotton Tee,Men · Topwear,10,349,3490,Hyderabad,T20260315-HYD
2026-03-15,Linen Blend Casual Shirt,Men · Topwear,7,999,6993,Hyderabad,T20260315-HYD
2026-03-15,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Hyderabad,T20260315-HYD
2026-03-15,Pique Polo T-Shirt,Men · Topwear,5,599,2995,Hyderabad,T20260315-HYD
2026-03-15,Slim Fit Chinos,Men · Bottomwear,8,1199,9592,Hyderabad,T20260315-HYD
2026-03-15,Straight Fit Denim Jeans,Men · Bottomwear,6,1499,8994,Hyderabad,T20260315-HYD
2026-03-15,Cargo Joggers,Men · Bottomwear,5,899,4495,Hyderabad,T20260315-HYD
2026-03-15,Rayon Crop Top,Women · Topwear,17,399,6783,Hyderabad,T20260315-HYD
2026-03-15,Printed A-Line Kurti,Women · Topwear,15,799,11985,Hyderabad,T20260315-HYD
2026-03-15,Ribbed Knit Top,Women · Topwear,5,549,2745,Hyderabad,T20260315-HYD
2026-03-15,Oversized Sweatshirt,Women · Topwear,3,1099,3297,Hyderabad,T20260315-HYD
2026-03-15,High-Rise Skinny Jeans,Women · Bottomwear,7,1399,9793,Hyderabad,T20260315-HYD
2026-03-15,Flowy Palazzo Pants,Women · Bottomwear,7,699,4893,Hyderabad,T20260315-HYD
2026-03-15,Pleated Midi Skirt,Women · Bottomwear,4,899,3596,Hyderabad,T20260315-HYD
2026-03-15,Puffer Jacket,Outerwear,1,2499,2499,Hyderabad,T20260315-HYD
2026-03-15,Denim Jacket,Outerwear,4,1799,7196,Hyderabad,T20260315-HYD
2026-03-15,Anarkali Kurta Set,Ethnic & Occasion,11,1999,21989,Hyderabad,T20260315-HYD
2026-03-15,Cotton Handloom Saree,Ethnic & Occasion,5,1599,7995,Hyderabad,T20260315-HYD
2026-03-15,Nehru Jacket,Ethnic & Occasion,3,1499,4497,Hyderabad,T20260315-HYD
2026-03-15,Embroidered Sherwani,Ethnic & Occasion,3,3499,10497,Hyderabad,T20260315-HYD
2026-03-15,Oversized Cotton Tee,Men · Topwear,11,349,3839,Chennai,T20260315-CHE
2026-03-15,Linen Blend Casual Shirt,Men · Topwear,5,999,4995,Chennai,T20260315-CHE
2026-03-15,Zip-Up Hoodie,Men · Topwear,3,1299,3897,Chennai,T20260315-CHE
2026-03-15,Pique Polo T-Shirt,Men · Topwear,6,599,3594,Chennai,T20260315-CHE
2026-03-15,Slim Fit Chinos,Men · Bottomwear,3,1199,3597,Chennai,T20260315-CHE
2026-03-15,Straight Fit Denim Jeans,Men · Bottomwear,8,1499,11992,Chennai,T20260315-CHE
2026-03-15,Cargo Joggers,Men · Bottomwear,5,899,4495,Chennai,T20260315-CHE
2026-03-15,Rayon Crop Top,Women · Topwear,11,399,4389,Chennai,T20260315-CHE
2026-03-15,Printed A-Line Kurti,Women · Topwear,17,799,13583,Chennai,T20260315-CHE
2026-03-15,Ribbed Knit Top,Women · Topwear,5,549,2745,Chennai,T20260315-CHE
2026-03-15,Oversized Sweatshirt,Women · Topwear,4,1099,4396,Chennai,T20260315-CHE
2026-03-15,High-Rise Skinny Jeans,Women · Bottomwear,5,1399,6995,Chennai,T20260315-CHE
2026-03-15,Flowy Palazzo Pants,Women · Bottomwear,7,699,4893,Chennai,T20260315-CHE
